|WFRS        |88.9  MHz |FM |205 |DA  |-                   |A  |-  |LIC    |SMITHTOWN                |NY |US |BMLED-20130530AMD   |1.5    kW |1.45   kW |132.0   |132.0   |20927      |N |40 |48 |27.4  |W |73  |10 |46.4  |FAMILY STATIONS, INC.                                                       |   0.00 km |   0.00 mi |  0.00 deg |154.   m|154.0  m|13846     |0.      |1007665 |130.   m|1556928   |7175785c891d4480bc50c1b6063ebeb7        |
|W205CV      |88.9  MHz |FX |205 |ND  |-                   |D  |-  |CP     |SOUTHAMPTON              |NY |US |0000204292          |0.019  kW |0.019  kW |0.0     |0.0     |139344     |N |40 |58 |19.3  |W |72  |20 |52.2  |HUDSON RADIO PUBLIC RADIO, INC.                                             |   0.00 km |   0.00 mi |  0.00 deg |107.   m|107.0  m|1005767   |-       |-       |45.    m|204292    |25076ff3848dd4790184bb4d3afa07ae        |
|WSIA        |88.9  MHz |FM |205 |ND  |-                   |D  |-  |LIC    |STATEN ISLAND            |NY |US |BLED-19810909AB     |0.011  kW |0.011  kW |192.0   |192.0   |65557      |N |40 |35 |51.3  |W |74  |6  |51.5  |THE COLLEGE OF STATEN ISLAND                                                |   0.00 km |   0.00 mi |  0.00 deg |198.   m|198.0  m|-         |-       |-       |84.    m|33813     |4bb01230470b417ca7a0c1b6063ebeb7        |
|WCIJ        |88.9  MHz |FM |205 |ND  |-                   |B  |-  |CP     |UNADILLA                 |NY |US |0000178051          |6.5    kW |6.5    kW |230.0   |230.0   |174290     |N |42 |23 |27.0  |W |75  |19 |40.0  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |676.   m|676.0  m|1006063   |-       |1011679 |72.    m|178051    |25076ff37dc5852f017dcaca145b0415        |
|WCIJ        |88.9  MHz |FM |205 |DA  |-                   |B  |-  |LIC    |UNADILLA                 |NY |US |BLED-20100506ABT    |-.     kW |5.     kW |0.0     |241.0   |174290     |N |42 |23 |27.3  |W |75  |19 |39.6  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|677.   m|96330     |0.      |1011679 |73.    m|1365120   |06ed717c65fe4b42bf55c1b6063ebeb7        |
|WSLJ        |88.9  MHz |FM |205 |ND  |-                   |A  |-  |LIC    |WATERTOWN                |NY |US |BLED-20130322ACS    |0.28   kW |0.28   kW |130.0   |130.0   |66429      |N |43 |57 |23.0  |W |75  |50 |25.0  |THE ST. LAWRENCE UNIVERSITY                                                 |   0.00 km |   0.00 mi |  0.00 deg |372.4  m|372.4  m|-         |-       |1016072 |67.    m|1546834   |08e3215b0f7b4c8d8dfbc1b6063ebeb7        |
|WSLJ        |88.9  MHz |FM |205 |ND  |-                   |A  |-  |STA    |WATERTOWN                |NY |US |0000215237          |0.28   kW |0.28   kW |73.0    |73.0    |66429      |N |43 |57 |23.0  |W |75  |50 |25.0  |THE ST. LAWRENCE UNIVERSITY                                                 |   0.00 km |   0.00 mi |  0.00 deg |315.4  m|315.4  m|1010750   |-       |1016072 |10.    m|215237    |25076f91884ab67301885882004804cd        |
|WDWN        |89.1  MHz |FM |206 |DA  |-                   |A  |-  |LIC    |AUBURN                   |NY |US |BLED-19950403KC     |3.     kW |3.     kW |27.0    |27.0    |9426       |N |42 |56 |40.2  |W |76  |32 |31.7  |CAYUGA COUNTY COMMUNITY COLLEGE                                             |   0.00 km |   0.00 mi |  0.00 deg |243.   m|243.0  m|14330     |0.      |-       |20.    m|207852    |00c5a698c8f443a493e9c1b6063ebeb7        |
|WBSU        |89.1  MHz |FM |206 |DA  |-                   |B1 |-  |LIC    |BROCKPORT                |NY |US |BLED-19890526KA     |7.3    kW |7.3    kW |53.0    |53.0    |63118      |N |43 |12 |45.2  |W |77  |57 |16.0  |STATE UNIVERSITY OF NEW YORK                                                |   0.00 km |   0.00 mi |  0.00 deg |209.   m|209.0  m|13963     |0.      |-       |46.    m|129112    |ff17075a20c84cb49671c1b6063ebeb7        |
|-           |89.1  MHz |FM |206 |DA  |-                   |A  |-  |CP     |EAST MORICHES            |NY |US |0000167419          |0.4    kW |0.4    kW |31.0    |31.0    |768135     |N |40 |49 |39.2  |W |72  |43 |49.7  |WORLD FEDERATION OF PASTORS AND MINISTERS OF THE FULL GOSPEL, INC.          |   0.00 km |   0.00 mi |  0.00 deg |46.    m|46.0   m|6902019008006|0.      |1231805 |37.    m|167419    |25076f917ce2e04b017cf17dfa293f71        |
|WCOV-FM     |89.1  MHz |FM |206 |DA  |-                   |B1 |-  |LIC    |FRIENDSHIP               |NY |US |0000116810          |9.5    kW |9.5    kW |158.0   |158.0   |20640      |N |42 |7  |06.3  |W |78  |10 |41.4  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |757.   m|757.0  m|132926    |0.      |-       |56.    m|116810    |25076f917324db4e0173267ffb5b009d        |
|W206BZ      |89.1  MHz |FX |206 |ND  |-                   |D  |-  |LIC    |LOCKPORT                 |NY |US |BLFT-20121029AAT    |0.027  kW |0.027  kW |45.3    |0.0     |90134      |N |43 |9  |4.2   |W |78  |40 |20.1  |PRIORITY RADIO, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |207.   m|207.0  m|108623    |-       |1233085 |15.    m|1521395   |a577f2b81d1e4c7ab016c1b6063ebeb7        |
|WNYU-FM     |89.1  MHz |FM |206 |DA  |-                   |B1 |-  |LIC    |NEW YORK                 |NY |US |BLED-1123           |8.3    kW |8.3    kW |78.0    |78.0    |48695      |N |40 |51 |26.3  |W |73  |54 |46.4  |NEW YORK UNIVERSITY.                                                        |   0.00 km |   0.00 mi |  0.00 deg |106.   m|106.0  m|13430     |0.      |-       |56.    m|290850    |02294c710ec640279284c1b6063ebeb7        |
|WNYU-FM1    |89.1  MHz |FB |206 |ND  |-                   |D  |-  |LIC    |NEW YORK                 |NY |US |BLFTB-20040909ADE   |0.005  kW |0.005  kW |0.0     |0.0     |133733     |N |40 |43 |37.3  |W |73  |59 |51.5  |NEW YORK UNIVERSITY                                                         |   0.00 km |   0.00 mi |  0.00 deg |105.   m|105.0  m|40004     |-       |-       |94.    m|1011571   |e1d4c2b7c5834c3ba760c1b6063ebeb7        |
|W206AW      |89.1  MHz |FX |206 |DA  |-                   |D  |-  |LIC    |PAWLING                  |NY |US |BLFT-19991115AAU    |0.25   kW |0.25   kW |212.0   |212.0   |91575      |N |41 |42 |50.3  |W |73  |32 |5.4   |SOUND OF LIFE, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |446.   m|446.0  m|15698     |0.      |-       |47.    m|423610    |fa91d0c848ed41b499f5c1b6063ebeb7        |
|W206AQ      |89.1  MHz |FX |206 |ND  |-                   |D  |-  |LIC    |PLATTSBURGH              |NY |US |BLFT-20060119ACV    |0.01   kW |0.01   kW |218.4   |0.0     |88512      |N |44 |46 |13.1  |W |73  |36 |46.5  |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |472.   m|472.0  m|70428     |-       |1047841 |28.    m|1109173   |20f7e594eaec4a39ab1dc1b6063ebeb7        |
|WMHT-FM     |89.1  MHz |FM |206 |ND  |-                   |B  |-  |LIC    |SCHENECTADY              |NY |US |BLED-20121121ACB    |6.1    kW |6.1    kW |361.0   |361.0   |73266      |N |42 |37 |31.3  |W |74  |0  |36.5  |WMHT EDUCATIONAL TELECOMMUNICATIONS                                         |   0.00 km |   0.00 mi |  0.00 deg |627.   m|627.0  m|-         |-       |1231728 |84.    m|1526891   |f5f866adf7de43709ba3c1b6063ebeb7        |
|WJPZ-FM     |89.1  MHz |FM |206 |DA  |-                   |A  |-  |LIC    |SYRACUSE                 |NY |US |BLED-20170621AAS    |1.     kW |1.     kW |37.0    |37.0    |73148      |N |43 |2  |1.2   |W |76  |7  |51.7  |WJPZ RADIO, INC.                                                            |   0.00 km |   0.00 mi |  0.00 deg |234.   m|234.0  m|125223    |0.      |-       |37.    m|1759070   |fc36f1d7962f4eb98dbac1b6063ebeb7        |
|W206CI      |89.1  MHz |FX |206 |ND  |-                   |D  |-  |LIC    |WEST SCHUYLER            |NY |US |0000193661          |0.01   kW |0.01   kW |0.0     |0.0     |87055      |N |43 |8  |34.56 |W |75  |10 |33.30 |PENSACOLA CHRISTIAN COLLEGE, INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |387.   m|387.0  m|1009272   |-       |1044680 |24.    m|193661    |25076ff381644a8901816eb988f8050f        |
|WSKG-FM     |89.3  MHz |FM |207 |ND  |-                   |B  |-  |LIC    |BINGHAMTON               |NY |US |BLED-20040115ABK    |11.5   kW |11.5   kW |317.0   |317.0   |74039      |N |42 |3  |40.3  |W |75  |56 |44.7  |WSKG PUBLIC TELECOMMUNICATIONS COUNCIL                                      |   0.00 km |   0.00 mi |  0.00 deg |712.2  m|712.2  m|-         |-       |1236974 |191.   m|703175    |891394c848ea4d29901ac1b6063ebeb7        |
|WRVH        |89.3  MHz |FM |207 |DA  |-                   |C3 |-  |LIC    |CLAYTON                  |NY |US |BLED-20120312ACX    |7.9    kW |7.9    kW |26.3    |26.3    |174526     |N |44 |15 |3.2   |W |76  |1  |49.4  |STATE UNIVERSITY OF NEW YORK                                                |   0.00 km |   0.00 mi |  0.00 deg |122.5  m|122.5  m|88251     |0.      |1004173 |25.    m|1491289   |429ba87eecd44cc09eeac1b6063ebeb7        |
|WGSS        |89.3  MHz |FM |207 |DA  |-                   |A  |-  |LIC    |COPIAGUE                 |NY |US |BLED-20120411ABL    |0.11   kW |0.11   kW |10.0    |10.0    |175776     |N |40 |40 |58.3  |W |73  |23 |2.4   |CALVARY CHAPEL OF HOPE                                                      |   0.00 km |   0.00 mi |  0.00 deg |21.    m|21.0   m|107840    |0.      |-       |15.    m|1495813   |366db5dc46da4be3bd28c1b6063ebeb7        |
|WGSU        |89.3  MHz |FM |207 |ND  |-                   |A  |-  |LIC    |GENESEO                  |NY |US |BLED-638            |1.8    kW |-.     kW |3.0     |0.0     |63124      |N |42 |47 |51.2  |W |77  |49 |12.0  |STATE UNIVERSITY OF NEW YORK                                                |   0.00 km |   0.00 mi |  0.00 deg |256.   m|0.0    m|-         |-       |-       |35.    m|288810    |f705d50bca41485ebb08c1b6063ebeb7        |
|WGOR        |89.3  MHz |FM |207 |DA  |-                   |A  |-  |CP     |LAKE GEORGE              |NY |US |0000166851          |0.012  kW |0.012  kW |384.0   |384.0   |767655     |N |43 |25 |12.2  |W |073 |45 |35.4  |THE ST. LAWRENCE UNIVERSITY                                                 |   0.00 km |   0.00 mi |  0.00 deg |661.   m|661.0  m|6902019008006|0.      |-       |27.    m|166851    |25076f917ce2e04b017ce6ffa9d20cba        |
|WLJP        |89.3  MHz |FM |207 |DA  |-                   |B1 |-  |LIC    |MONROE                   |NY |US |0000112485          |1.6    kW |1.6    kW |283.0   |283.0   |60900      |N |41 |22 |44.2  |W |74  |8  |12.1  |SOUND OF LIFE, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |494.   m|494.0  m|127384    |0.      |-       |44.    m|112485    |25076f91718a601a01719e7799e9043a        |
|WCOM-FM     |89.3  MHz |FM |207 |DA  |-                   |A  |-  |CP     |SILVER CREEK             |NY |US |0000213590          |5.     kW |5.     kW |83.0    |83.0    |174382     |N |42 |34 |41.2  |W |78  |57 |46.1  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |346.   m|346.0  m|104115    |0.      |1277789 |87.    m|213590    |25076f91874e5143018752af1b7e01af        |
|WCOM-FM     |89.3  MHz |FM |207 |DA  |-                   |B1 |-  |LIC    |SILVER CREEK             |NY |US |BLED-20120807ACV    |8.     kW |8.     kW |83.0    |83.0    |174382     |N |42 |34 |41.2  |W |78  |57 |46.1  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |346.   m|346.0  m|104115    |0.      |1277789 |87.    m|1510786   |645af4a85b3a4872aed5c1b6063ebeb7        |
|WREH        |89.3  MHz |FM |207 |ND  |-                   |A  |-  |CP     |TUPPER LAKE              |NY |US |0000166843          |0.1    kW |0.1    kW |433.0   |433.0   |768307     |N |44 |09 |34    |W |074 |28 |33    |THE ST. LAWRENCE UNIVERSITY                                                 |   0.00 km |   0.00 mi |  0.00 deg |967.   m|967.0  m|6902019008006|-       |-       |8.     m|166843    |25076f91841b8afe01841fdae7130406        |
|WMHN        |89.3  MHz |FM |207 |ND  |-                   |A  |-  |LIC    |WEBSTER                  |NY |US |BLED-19880309KA     |1.     kW |1.     kW |44.0    |44.0    |40430      |N |43 |13 |45.2  |W |77  |26 |50.9  |MARS HILL BROADCASTING CO. INC.                                             |   0.00 km |   0.00 mi |  0.00 deg |155.   m|155.0  m|-         |-       |-       |44.    m|110143    |2ad19448f51043a09df9c1b6063ebeb7        |
|WCOF        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |ARCADE                   |NY |US |BLED-20050210ARA    |1.     kW |1.     kW |180.7   |180.7   |122027     |N |42 |27 |41.2  |W |78  |18 |25.1  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |725.   m|725.0  m|-         |-       |1007539 |70.    m|1046441   |df108bd6a98a4b099e10c1b6063ebeb7        |
|WSLU        |89.5  MHz |FM |208 |DA  |-                   |C2 |-  |LIC    |CANTON                   |NY |US |BLED-20090224ABN    |40.    kW |40.    kW |91.0    |91.0    |66433      |N |44 |32 |1.2   |W |75  |5  |48.7  |THE ST. LAWRENCE UNIVERSITY                                                 |   0.00 km |   0.00 mi |  0.00 deg |278.3  m|278.3  m|78171     |0.      |1007821 |68.    m|1298616   |2d2b1b95b15b4c57bd9dc1b6063ebeb7        |
|W208BC      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |CORNING                  |NY |US |BLFT-20010830AAR    |0.01   kW |0.01   kW |125.6   |0.0     |106548     |N |42 |8  |31.3  |W |77  |4  |38.9  |FAMILY WORSHIP CENTER CHURCH, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |558.   m|558.0  m|39814     |-       |1045276 |46.    m|579424    |1221255c54564487b2dcc1b6063ebeb7        |
|WEOS        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |GENEVA                   |NY |US |BLED-20131213AOB    |6.     kW |6.     kW |95.0    |95.0    |65559      |N |42 |48 |32.2  |W |77  |5  |10.8  |HOBART AND WILLIAM SMITH COLLEGES                                           |   0.00 km |   0.00 mi |  0.00 deg |345.   m|345.0  m|-         |-       |-       |51.    m|1608537   |cccf28da7a0a4eb68abec1b6063ebeb7        |
|WUUA        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |GLEN SPEY                |NY |US |BLED-20130614AAU    |0.11   kW |0.11   kW |120.0   |120.0   |173565     |N |41 |31 |27.3  |W |74  |52 |6.6   |B. STEPHEN DEMCHUK FOUNDATION                                               |   0.00 km |   0.00 mi |  0.00 deg |477.   m|477.0  m|-         |-       |1227124 |60.    m|1559305   |00d45b151d7a49bf87e2c1b6063ebeb7        |
|-           |89.5  MHz |FM |208 |DA  |-                   |A  |-  |CP     |LIVINGSTON MANOR         |NY |US |0000167460          |0.03   kW |0.03   kW |119.0   |119.0   |768424     |N |41 |56 |5.8   |W |74  |47 |50.5  |RADIO CATSKILL, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |732.   m|732.0  m|6902019008006|0.      |-       |34.    m|167460    |25076ff37ce2da1c017cfd97fe564c56        |
|WUNY        |89.5  MHz |FM |208 |ND  |-                   |B  |-  |LIC    |UTICA                    |NY |US |BLED-19861021KA     |6.3    kW |6.3    kW |237.0   |237.0   |53735      |N |43 |8  |38.2  |W |75  |10 |38.5  |THE PUBLIC BROADCASTING COUNCIL OF CENTRAL NEW YORK, INC.                   |   0.00 km |   0.00 mi |  0.00 deg |486.   m|486.0  m|-         |-       |-       |120.   m|93554     |05ed73bb18f54439854dc1b6063ebeb7        |
|WALF        |89.7  MHz |FM |209 |ND  |-                   |A  |-  |LIC    |ALFRED                   |NY |US |BLED-19820910AI     |0.2    kW |0.2    kW |-6.0    |-6.0    |973        |N |42 |15 |17.2  |W |77  |47 |11.9  |ALFRED UNIVERSITY                                                           |   0.00 km |   0.00 mi |  0.00 deg |577.   m|577.0  m|-         |-       |-       |16.    m|46842     |82b090905f2c4f42b271c1b6063ebeb7        |
|W209CI      |89.7  MHz |FX |209 |ND  |-                   |D  |-  |LIC    |BINGHAMTON               |NY |US |BLFT-20151103AXM    |0.01   kW |0.01   kW |0.0     |0.0     |94040      |N |42 |3  |22.3  |W |75  |56 |37.7  |CSN INTERNATIONAL                                                           |   0.00 km |   0.00 mi |  0.00 deg |594.   m|594.0  m|120938    |-       |1065310 |99.    m|1697704   |983db44591f04fd291d8c1b6063ebeb7        |
|WKVJ        |89.7  MHz |FM |209 |DA  |-                   |C2 |-  |LIC    |DANNEMORA                |NY |US |0000151436          |5.2    kW |5.2    kW |334.0   |334.0   |91724      |N |44 |34 |24.0  |W |73  |40 |30.0  |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |640.   m|640.0  m|69676     |0.      |1007293 |36.    m|151436    |25076ff37a62bbee017a6476469b014e        |
|WITR        |89.7  MHz |FM |209 |ND  |-                   |A  |-  |CP     |HENRIETTA                |NY |US |BPED-20190423AAB    |3.     kW |3.     kW |38.0    |38.0    |57280      |N |43 |5  |8.2   |W |77  |40 |4.0   |ROCHESTER INSTITUTE OF TECHNOLOGY                                           |   0.00 km |   0.00 mi |  0.00 deg |209.   m|209.0  m|-         |-       |-       |45.    m|1771982   |5dd87ab8f5d5442e9ba4c1b6063ebeb7        |
